basin_name,event_type,relative_month,mean_ndvi_z,median_ndvi_z,std_ndvi_z,mean_ndvi,median_ndvi,std_ndvi,sample_count
洞庭湖流域,FTD,-2,0.2128666260345262,0.2608910582112619,1.010005422864337,0.5450974862753016,0.5174314655806772,0.13233196317713034,18
洞庭湖流域,FTD,-1,-0.19624632065380007,-0.0416122271532847,1.3307197549565672,0.5290151558011379,0.5197453642349508,0.15720161965550683,18
洞庭湖流域,FTD,0,-0.5252986019935133,-0.1281547713767518,1.3536481857166947,0.532231189562914,0.5450446683410852,0.14276922704936465,18
洞庭湖流域,FTD,1,0.17122231663512258,0.25809916899573077,0.8327874411336887,0.6003687384795545,0.6347894103066563,0.11125210444665116,18
洞庭湖流域,FTD,2,0.0017459553625215956,0.21759845837275343,1.0034463465597943,0.5886323611366685,0.6343388188334932,0.1334456425424169,18
洞庭湖流域,FTD,3,-0.3171552088746753,-0.4040256500663559,1.164916898845435,0.5747488076273582,0.6100105462783609,0.1404945241715658,18
洞庭湖流域,FTD,4,-0.2529896508882918,0.0400076514104453,1.4522290081402471,0.5628219868444231,0.6269854191819103,0.15876044911468346,18
洞庭湖流域,FTD,5,0.009713962794772713,0.21553741455210246,1.0566468470416603,0.5575640110164316,0.5697110170749565,0.1452970832200557,18
洞庭湖流域,FTD,6,-0.3892501660118949,-0.2385230802919002,1.467360571552285,0.505675841651474,0.47212876520981834,0.14999414829886826,18
洞庭湖流域,drought_hydro,-3,-0.10416437382504526,0.1452099709149965,1.022606449809266,0.5474263604239427,0.5459387621708919,0.13188630518900243,59
洞庭湖流域,drought_hydro,-2,-0.1403263546940443,-0.0218980628539814,0.9588158460489572,0.550450142259513,0.5656911288184984,0.13186291241144565,59
洞庭湖流域,drought_hydro,-1,0.034208970963900145,0.0498120741517086,0.7519001065786252,0.5604665470216359,0.5896458270426395,0.125889773439247,59
洞庭湖流域,drought_hydro,0,0.10006571693358861,0.030203228669182,0.8299027263538541,0.5668441997199525,0.5784239581000752,0.11691285008276785,59
洞庭湖流域,drought_hydro,1,-0.13234470631465348,-0.0144418330260876,0.9281467422044224,0.5553834567905102,0.5681505974203569,0.12888053012060408,59
洞庭湖流域,drought_hydro,2,-0.11892318789028183,0.030203228669182,0.917017499076451,0.5545021190946868,0.5929011589573697,0.13694092141113387,59
洞庭湖流域,drought_hydro,3,-0.02380580585979784,0.1331046007598406,0.87820439818951,0.5556949589727008,0.5799870666172733,0.13606900778827144,59
洞庭湖流域,drought_hydro,4,0.11634154536038921,0.2315967120913499,0.72099392880042,0.5542119206802538,0.5811059852666367,0.12681195017579455,59
洞庭湖流域,drought_hydro,5,-0.16654998609577612,-0.0005800751909318,1.0799276487082652,0.5345644585685017,0.5359201524367448,0.1336806743161968,59
洞庭湖流域,drought_hydro,6,0.02370269302346625,0.3427117178850444,0.9979708292990589,0.5460115759127828,0.5551194661819482,0.14315215542571497,59
洞庭湖流域,flood_hydro,-3,0.07706372880485365,0.2458684369421687,1.0595201724171575,0.5565216600034707,0.588220991814366,0.13592670536811433,63
洞庭湖流域,flood_hydro,-2,0.1957381242252746,0.3439924964323205,0.9585541010859059,0.5587464855410326,0.5918335821200071,0.13069718070999128,63
洞庭湖流域,flood_hydro,-1,-0.02415269374222232,0.2458684369421687,1.2020701168598642,0.5412173304424482,0.5349611338063142,0.14055498479052417,63
洞庭湖流域,flood_hydro,0,-0.36710674882611216,-0.1605266887008503,1.1069861616386847,0.5150562471659367,0.5276768328327268,0.15699450143141683,64
洞庭湖流域,flood_hydro,1,0.24811153444333803,0.3203559277730868,0.8926429659495875,0.5594526445342767,0.599624208589602,0.13845531335531522,64
洞庭湖流域,flood_hydro,2,0.011155152080782393,0.306057807713438,1.1197670598117042,0.5470729327560285,0.5830681975636791,0.13962161658105535,64
洞庭湖流域,flood_hydro,3,0.028592070343459883,0.18387678091512774,1.0473434816257878,0.5571432941738959,0.5547585491645719,0.13027326045109583,64
洞庭湖流域,flood_hydro,4,0.0016950605754533516,0.1992566720044829,1.1710868476998182,0.5560095434444918,0.5720681833549672,0.1484261670230755,64
洞庭湖流域,flood_hydro,5,0.053350079782345884,0.253981355319879,1.0115677679641473,0.5656165528414758,0.5841040292158197,0.13588963676446236,64
洞庭湖流域,flood_hydro,6,0.02704418987228184,0.3258362840295705,1.1321072203626414,0.5558975570568165,0.571183462666024,0.15005499831149047,64
